_id_x,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,Neighborhood,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,_id_y,Id,Estimate; Total,Margin of Error; Total
3156077,323320306,23163699,10,2023-10-15T00:23:00,"5800 Block Burchfield Ave Pittsburgh, PA 15217",N,Squirrel Hill South,6,HARRASSMENT,2709(a)(3) Harassment No Legitimate Purpose,1414.0,,,,,78,78,16042.0,889.712313054
3156169,-3724000288,23170825,14,2023-10-26T09:30:00,"2900 Block Fernwald Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief.,1414.0,5.0,3.0,-79.91730577608985,40.4243927569876,78,78,16042.0,889.712313054
3156242,324342711,23172641,14,2023-10-29T09:00:00,"5900 Block Phillips Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief.,1408.0,5.0,3.0,-79.92023990737405,40.4321213438074,78,78,16042.0,889.712313054
3156285,324412975,23172978,14,2023-10-31T07:00:00,"1600 Block Shelburne Ln Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1414.0,,,,,78,78,16042.0,889.712313054
3156287,324417478,23173015,14,2023-10-31T07:00:00,"Shelburne Park Park Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1414.0,,,,,78,78,16042.0,889.712313054
3156288,324425407,23173016,14,2023-10-31T07:00:00,"1600 Block Shelburne Ln Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1414.0,,,,,78,78,16042.0,889.712313054
3156289,324428218,23173051,14,2023-10-31T07:00:00,"1600 Block Shelburne Ln Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1414.0,,,,,78,78,16042.0,889.712313054
3156295,324490002,23173635,99,2023-10-31T16:00:00,"1900 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,LOST PROPERTY,9504 Lost Property,1408.0,5.0,3.0,-79.92306794719867,40.43587962230115,78,78,16042.0,889.712313054
3156341,324264649,23172078,27,2023-10-29T12:29:00,"5700 Block Forbes Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1413.0,5.0,3.0,-79.9252187225136,40.43739686365822,78,78,16042.0,889.712313054
3156395,324675167,23174953,6,2023-11-03T15:20:00,"Murray Ave & Hobart St Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",1408.0,5.0,3.0,-79.92295688377192,40.43373666834423,78,78,16042.0,889.712313054
3156396,324675228,23174903,6,2023-10-29T12:00:00,"2300 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1413.0,5.0,3.0,-79.92340703413119,40.43051244598461,78,78,16042.0,889.712313054
3156397,324676864,23174970,6,2023-11-03T16:25:00,"Bartlett St & Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1408.0,5.0,3.0,-79.92288249885301,40.4360294647356,78,78,16042.0,889.712313054
3156473,322851276,23160365,99,2023-10-08T23:58:00,"2300 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,MENTAL 201/302,9498 302 (Mental),1408.0,5.0,3.0,-79.92340703413119,40.43051244598461,78,78,16042.0,889.712313054
3156562,322897383,23160547,0,2023-10-09T11:45:00,"Phillips Ave & Shady Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): Suspicious Activity,1408.0,5.0,3.0,-79.91825559086726,40.43230448609401,78,78,16042.0,889.712313054
3156598,323271060,23162814,99,2023-10-13T10:00:00,"Raleigh St & Murdoch Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,FOUND PROPERTY,9489 Found Property,1413.0,5.0,3.0,-79.93060643775063,40.43460028477941,78,78,16042.0,889.712313054
3156609,324240492,23171501,29,2023-10-28T13:43:00,"100 Block Anita Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,RUNAWAYS - JUVENILE,029 Missing Juvenile,1414.0,5.0,3.0,-79.91683296936478,40.42599465206942,78,78,16042.0,889.712313054
3156683,323128464,23161700,0,2023-10-11T11:30:00,"5700 Block Bartlett St Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): ,1413.0,5.0,3.0,-79.92496529126544,40.43565528815949,78,78,16042.0,889.712313054
3156744,324368304,23172832,99,2023-10-30T19:00:00,"1900 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,FOUND PROPERTY,9489 Found Property,1408.0,5.0,3.0,-79.92306794719867,40.43587962230115,78,78,16042.0,889.712313054
3156790,323439119,23164651,6,2023-10-13T22:05:00,"4400 Block Browns Hill Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1414.0,,,,,78,78,16042.0,889.712313054
3156838,323263937,23162742,14,2023-10-12T22:30:00,"5900 Block Phillips Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1408.0,5.0,3.0,-79.92023990737405,40.4321213438074,78,78,16042.0,889.712313054
3156952,324709939,23175480,11,2023-11-04T15:15:00,"1900 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT BY DECEPTION,3922 Theft by Deception.,1413.0,5.0,3.0,-79.92306794719867,40.43587962230115,78,78,16042.0,889.712313054
3156997,323874574,23168428,5,2023-10-23T14:30:00,"3200 Block Beechwood Blvd Pittsburgh, PA 15217",N,Squirrel Hill South,4,BURGLARY,3502 Burglary.,1414.0,5.0,3.0,-79.92302807848623,40.41827627112541,78,78,16042.0,889.712313054
3157017,324751314,23176115,0,2023-11-05T18:15:00,"6400 Block Darlington Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,459(505) Dog Laws,1408.0,5.0,3.0,-79.91750870564289,40.43661612943155,78,78,16042.0,889.712313054
3157025,323515184,23165225,26,2023-10-17T22:30:00,"5600 Block Forward Ave Pittsburgh, PA 15217",Y,Squirrel Hill South,4,CRIMINAL TRESPASS,3503 Criminal Trespass,1414.0,5.0,3.0,-79.9269858254165,40.42759402127491,78,78,16042.0,889.712313054
3157057,323585957,23165172,11,2023-10-18T18:00:00,"6500 Block Lilac St Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT BY DECEPTION,3922 Theft by Deception.,1414.0,5.0,3.0,-79.92373638304217,40.42309920063955,78,78,16042.0,889.712313054
3157075,323973822,23169197,99,2023-10-24T18:00:00,"2500 Block Beechwood Blvd Pittsburgh, PA 15217",N,Squirrel Hill South,4,FOUND PROPERTY,9489 Found Property,1408.0,5.0,3.0,-79.91559186656659,40.43017796076787,78,78,16042.0,889.712313054
3157166,323854054,23168341,0,2023-10-23T11:33:00,"1900 Block Wightman St Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): Firearms handed over,1413.0,5.0,3.0,-79.92812473413053,40.435566948815065,78,78,16042.0,889.712313054
3157189,323758821,23167542,10,2023-10-21T21:32:00,"2000 Block Wightman St Pittsburgh, PA 15217",Y,Squirrel Hill South,4,TERRORISTIC THREATS,"2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1413.0,5.0,3.0,-79.92762385364412,40.43409912468023,78,78,16042.0,889.712313054
3157200,322839391,23160170,27,2023-10-08T16:04:00,"Beechwood Blvd & Phillips Ave Pittsburgh, PA 15217",Y,Squirrel Hill South,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1408.0,5.0,3.0,-79.9151291094113,40.43263151665467,78,78,16042.0,889.712313054
3157212,322828231,23159587,11,2023-10-06T08:04:00,"6500 Block Bartlett St Pittsburgh, PA 15217",N,Squirrel Hill South,4,CREDIT CARDS,4106 Access Device Fraud / 4120 Identity Theft,1408.0,5.0,3.0,-79.91620322044128,40.43543134421873,78,78,16042.0,889.712313054
3157268,322870869,23160460,5,2023-10-09T08:00:00,"5600 Block Beacon St Pittsburgh, PA 15217",N,Squirrel Hill South,4,BURGLARY,3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,1413.0,5.0,3.0,-79.92738761337134,40.433927252444434,78,78,16042.0,889.712313054
3157338,324361180,23172745,5,2023-10-30T17:00:00,"6400 Block Nicholson St Pittsburgh, PA 15217",N,Squirrel Hill South,4,BURGLARY,3502 Burglary.,1408.0,5.0,3.0,-79.91774129032316,40.4303067576788,78,78,16042.0,889.712313054
3157357,322839947,23160246,99,2023-10-08T17:45:00,"2500 Block Beechwood Blvd Pittsburgh, PA 15217",N,Squirrel Hill South,4,FOUND PROPERTY,9489 Found Property,1408.0,5.0,3.0,-79.91559186656659,40.43017796076787,78,78,16042.0,889.712313054
3157383,323967388,23169114,10,2023-10-18T10:00:00,"5800 Block Forward Ave Pittsburgh, PA 15217",Y,Squirrel Hill South,4,HARRASSMENT,2709(a) Harassment.,1408.0,5.0,3.0,-79.92345212244233,40.429752529679206,78,78,16042.0,889.712313054
3157480,322803425,23159595,0,2023-10-07T12:15:00,"5900 Block Beacon St Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): ,1408.0,5.0,3.0,-79.92014132682912,40.43489478314997,78,78,16042.0,889.712313054
3157536,323717773,23166821,99,2023-10-20T15:00:00,"5800 Block Alderson St Pittsburgh, PA 15217",N,Squirrel Hill South,4,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),1414.0,,,,,78,78,16042.0,889.712313054
3157544,323934037,23168852,0,2023-10-24T08:53:00,"6300 Block Phillips Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): Suspicious Activity,1408.0,5.0,3.0,-79.91822155717702,40.43229244570006,78,78,16042.0,889.712313054
3157583,323967083,23169106,27,2023-10-24T15:10:00,"5500 Block Covode St Pittsburgh, PA 15217",N,Squirrel Hill South,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1413.0,5.0,3.0,-79.9302855336999,40.43130858679031,78,78,16042.0,889.712313054
3157691,324099608,23169000,0,2023-10-24T13:35:00,"Homestead High Level Brg Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9134 Pedestrian Hit by Vehicle/Non-Reportable Accident,1414.0,,,,,78,78,16042.0,889.712313054
3157738,323285626,23162978,6,2023-10-13T06:20:00,"2300 Block Pittock St Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT FROM AUTO,3934 Theft from Vehicle / 5506 Loitering and Prowling at Night,1408.0,5.0,3.0,-79.92082393077634,40.43141671944451,78,78,16042.0,889.712313054
3157749,324195032,23170314,0,2023-10-26T15:00:00,"2800 Block Fernwald Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): ,1414.0,5.0,3.0,-79.91516115535872,40.42492996836823,78,78,16042.0,889.712313054
3157750,323743080,23167316,10,2023-10-21T13:20:00,"2000 Block Wightman St Pittsburgh, PA 15217",N,Squirrel Hill South,4,HARRASSMENT,2709 Harassment (Non-Specific),1413.0,5.0,3.0,-79.92762385364412,40.43409912468023,78,78,16042.0,889.712313054
3157894,324346502,23172590,99,2023-10-30T11:41:00,"2300 Block Sherbrook St Pittsburgh, PA 15217",N,Squirrel Hill South,4,AIDED CASE,9497 Aided Case / 9498 302 (Mental),1408.0,5.0,3.0,-79.92170536722638,40.43147264809641,78,78,16042.0,889.712313054
3157940,-3663021403,23173397,0,2023-10-31T20:51:00,"2000 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): Property Damage,1408.0,5.0,3.0,-79.9230014255943,40.43458559759477,78,78,16042.0,889.712313054
3158026,323507577,23165068,99,2023-10-17T16:32:00,"2000 Block Wightman St Pittsburgh, PA 15217",Y,Squirrel Hill South,4,LOST PROPERTY,9504 Lost Property,1413.0,5.0,3.0,-79.92762385364412,40.43409912468023,78,78,16042.0,889.712313054
3158061,323961666,23169021,0,2023-10-24T14:44:00,Overlook Dr,N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): ,1413.0,,,,,78,78,16042.0,889.712313054
3154980,324479284,23168265,6,2023-10-21T01:48:00,"1800 Block Bentley Dr Pittsburgh, PA 15219",Y,Middle Hill,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,501.0,6.0,3.0,-79.97407657843345,40.44081639092915,51,51,1760.0,287.125408141
3155131,322846197,23160336,0,2023-10-08T22:14:00,"Upton St & Junilla St Pittsburgh, PA 15219",N,Middle Hill,2,99,8106 Shots Fired,501.0,6.0,3.0,-79.97213288257922,40.44886746248199,51,51,1760.0,287.125408141
3155270,324527202,23173746,6,2023-11-01T12:00:00,"2200 Block Wylie Ave Pittsburgh, PA 15219",N,Middle Hill,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,501.0,6.0,3.0,-79.9763280372264,40.44588729279828,51,51,1760.0,287.125408141
3155361,323298549,23163185,99,2023-10-14T00:59:00,"2600 Block Centre Ave Pittsburgh, PA 15219",Y,Middle Hill,2,AIDED CASE,9497 Aided Case,501.0,6.0,3.0,-79.96837961650861,40.44650607150782,51,51,1760.0,287.125408141
3155430,323981823,23169286,99,2023-10-24T23:19:00,"100 Block Wooster St Pittsburgh, PA 15219",N,Middle Hill,2,AIDED CASE,9497 Aided Case,501.0,,,,,51,51,1760.0,287.125408141
3155513,324572634,23174147,10,2023-11-02T06:39:00,"2200 Block Webster Ave Pittsburgh, PA 15219",N,Middle Hill,2,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",501.0,6.0,3.0,-79.97786699256748,40.44735455758375,51,51,1760.0,287.125408141
3155542,-3574001967,23164487,10,2023-10-16T16:58:00,"600 Block Herron Ave Pittsburgh, PA 15219",Y,Middle Hill,2,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",501.0,6.0,3.0,-79.96495495035497,40.45093470257497,51,51,1760.0,287.125408141
3155632,323659552,23166298,18,2023-10-19T17:48:00,"Centre Ave & Grove St Pittsburgh, PA 15219",Y,Middle Hill,2,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance,501.0,6.0,3.0,-79.97962118956211,40.44404496486004,51,51,1760.0,287.125408141
3155683,-3523004617,23171508,99,2023-10-28T12:15:00,"2200 Block Webster Ave Pittsburgh, PA 15219",N,Middle Hill,2,LOST PROPERTY,9504 Lost Property,501.0,6.0,3.0,-79.97786699256748,40.44735455758375,51,51,1760.0,287.125408141
3155805,324126722,23170367,6,2023-10-26T16:30:00,"Herron Ave & Vancroft St Pittsburgh, PA 15219",N,Middle Hill,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,501.0,6.0,3.0,-79.96518657857,40.45055222055981,51,51,1760.0,287.125408141
3155806,324127313,23170383,6,2023-10-26T16:30:00,"Herron Ave & Vancroft St Pittsburgh, PA 15219",N,Middle Hill,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,501.0,6.0,3.0,-79.96518657857,40.45055222055981,51,51,1760.0,287.125408141
3156014,323593306,23165824,14,2023-10-18T22:16:00,"2000 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,CRIM MISCHIEF,3304 Criminal Mischief. / 3503 Criminal Trespass,501.0,6.0,3.0,-79.97998240539275,40.44358891030736,51,51,1760.0,287.125408141
3156126,323348992,23164043,0,2023-10-15T18:55:00,"5500 Block Aylesboro Arc Pittsburgh, PA 15217",N,Middle Hill,4,99,9999 9999 - (Misc. Incident): ,501.0,8.0,3.0,-79.93051405720723,40.43866860291735,51,51,1760.0,287.125408141
3156135,324651193,23174778,99,2023-11-03T10:30:00,"Centre Ave & Logan St Pittsburgh, PA 15219",N,Middle Hill,2,AIDED CASE,9497 Aided Case,501.0,6.0,6.0,-79.98972907295574,40.440542219928815,51,51,1760.0,287.125408141
3156308,324517183,23173730,26,2023-11-01T13:50:00,"2200 Block Webster Ave Pittsburgh, PA 15219",N,Middle Hill,2,CRIMINAL TRESPASS,3503 Criminal Trespass,501.0,6.0,3.0,-79.97786699256748,40.44735455758375,51,51,1760.0,287.125408141
3156323,323783061,23167914,27,2023-10-22T13:00:00,"2600 Block Wylie Ave Pittsburgh, PA 15219",N,Middle Hill,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,501.0,6.0,3.0,-79.97027384049373,40.44870435620124,51,51,1760.0,287.125408141
3157139,322781404,23159183,0,2023-10-06T17:28:00,"2000 Block Reed St Pittsburgh, PA 15219",N,Middle Hill,2,99,9090 Recovered Firearm,501.0,,,,,51,51,1760.0,287.125408141
3157177,323758155,23167485,0,2023-10-21T22:00:00,"400 Block Grove St Pittsburgh, PA 15219",N,Middle Hill,2,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,501.0,6.0,3.0,-79.9789114492917,40.44306740836782,51,51,1760.0,287.125408141
3157232,324025021,23169533,0,2023-10-25T12:00:00,"2100 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,99,9998 Overdose Other,501.0,6.0,3.0,-79.97887643830212,40.44437111641136,51,51,1760.0,287.125408141
3157317,323838976,23168265,6,2023-10-21T01:48:00,"1800 Block Bentley Dr Pittsburgh, PA 15219",Y,Middle Hill,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,501.0,6.0,3.0,-79.97407657843345,40.44081639092915,51,51,1760.0,287.125408141
3157341,323037766,23161252,6,2023-10-10T17:00:00,"Webster Blvd & Lawson St Pittsburgh, PA 15219",Y,Middle Hill,2,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",501.0,6.0,3.0,-79.97697671821949,40.447741094163575,51,51,1760.0,287.125408141
3157388,323028966,23161176,6,2023-10-10T12:00:00,"2500 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",501.0,6.0,3.0,-79.9705704510846,40.44552537866866,51,51,1760.0,287.125408141
3157683,322917658,23160682,99,2023-10-09T16:38:00,"2300 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,FOUND PROPERTY,9489 Found Property,501.0,6.0,3.0,-79.97395013745646,40.445206325264245,51,51,1760.0,287.125408141
3157708,324688663,23175164,14,2023-11-03T22:12:00,"600 Block Elmore St Pittsburgh, PA 15219",N,Middle Hill,2,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,501.0,,,,,51,51,1760.0,287.125408141
3157713,322823518,23159979,10,2023-10-08T04:30:00,"80 Block Addison Pl Pittsburgh, PA 15219",Y,Middle Hill,2,SIMPLE ASSAULT,2701 Simple Assault. / 2903 False Imprisonment.,501.0,6.0,3.0,-79.97668083256421,40.44177438838484,51,51,1760.0,287.125408141
3157806,324223830,23170766,10,2023-10-27T08:15:00,"2000 Block Bedford Ave Pittsburgh, PA 15219",Y,Middle Hill,2,HARRASSMENT,2709 Harassment (Non-Specific),501.0,,,,,51,51,1760.0,287.125408141
3157850,323568171,23165396,0,2023-10-18T07:00:00,"200 Block Devilliers St Pittsburgh, PA 15219",N,Middle Hill,2,99,9999 9999 - (Misc. Incident): ,501.0,,,,,51,51,1760.0,287.125408141
3157902,323980947,23169266,14,2023-10-24T22:21:00,"2000 Block Centre Ave Pittsburgh, PA 15219",Y,Middle Hill,2,CRIM MISCHIEF,3304 Criminal Mischief.,501.0,6.0,3.0,-79.97998240539275,40.44358891030736,51,51,1760.0,287.125408141
3157978,323109521,23161670,14,2023-10-11T13:55:00,"Herron Ave & Wylie Ave Pittsburgh, PA 15219",N,Middle Hill,2,CRIM MISCHIEF,3304 Criminal Mischief.,501.0,6.0,3.0,-79.96495026181633,40.45096313643293,51,51,1760.0,287.125408141
3158018,323883696,23168619,6,2023-10-23T19:15:00,"2100 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,THEFT FROM AUTO,3934 Theft from Vehicle,501.0,6.0,3.0,-79.97887643830212,40.44437111641136,51,51,1760.0,287.125408141
3158193,324736121,23175921,6,2023-11-05T11:45:00,"300 Block Addison St Pittsburgh, PA 15219",N,Middle Hill,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,501.0,,,,,51,51,1760.0,287.125408141
3154985,323837106,23168277,0,2023-10-23T10:34:00,"Penelope St Pittsburgh, PA 15211",N,Mount Washington,3,99,9999 9999 - (Misc. Incident): ,1914.0,2.0,5.0,-80.01209155115629,40.42359200181227,54,54,8743.0,613.158217756
3155040,323212765,23162480,27,2023-10-12T22:32:00,"300 Block Merrimac St Pittsburgh, PA 15211",N,Mount Washington,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1903.0,2.0,5.0,-80.0139191092395,40.43163325231284,54,54,8743.0,613.158217756
3155069,322811819,23159362,27,2023-10-06T23:17:00,"W Warrington Ave & Saw Mill Run Blvd Pittsburgh, PA 15226",N,Mount Washington,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property / 3736 Reckless Driving / 1785 Proof of Financial Responsibility Following Accident.,1915.0,4.0,5.0,-80.01135958199896,40.41508188219915,54,54,8743.0,613.158217756
3155176,323069980,23161426,14,2023-10-11T01:00:00,"Lelia St & Southern Ave Pittsburgh, PA 15211",Y,Mount Washington,3,CRIM MISCHIEF,3304 Criminal Mischief. / 3928 Unauthorized Use of Automobile and Other Vehicles.,1915.0,4.0,5.0,-80.01258088916124,40.42182775580165,54,54,8743.0,613.158217756
3155225,323780267,23167830,6,2023-10-17T09:30:00,"100 Block Ruth St Pittsburgh, PA 15211",N,Mount Washington,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1915.0,2.0,5.0,-80.00523189796654,40.42379088929855,54,54,8743.0,613.158217756
3155251,323045329,23161189,10,2023-10-10T16:26:00,"10 Block Penelope St Pittsburgh, PA 15211",Y,Mount Washington,3,SIMPLE ASSAULT,2701 Simple Assault. / 2706 Terroristic Threats. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,1914.0,2.0,5.0,-80.01300669042564,40.4229753025472,54,54,8743.0,613.158217756
